state,district,market,commodity,variety,min_price,max_price,modal_price,year,month
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5200,5160,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4605,5595,5150,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5610,5150,2019,5
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5595,5150,2019,6
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4500,5200,5150,2019,7
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4500,5250,5150,2019,9
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5200,5150,2019,11
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5220,5150,2019,12
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5300,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5400,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5400,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5350,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4650,5160,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4500,5495,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5500,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4800,5300,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5160,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5175,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4500,5200,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5300,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5325,5150,2019,1
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4500,5310,5150,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4850,5230,5150,2019,5
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4850,5675,5150,2019,6
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4850,5690,5150,2019,11
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5015,5785,5500,2019,12
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5365,5825,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4860,5745,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5820,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5365,5880,5800,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5240,5600,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4850,5755,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4615,5860,5150,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5475,5895,5600,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5075,5920,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5550,5925,5600,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5705,5980,5800,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4995,5840,5500,2019,2
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5320,5950,5500,2019,3
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4000,6015,5500,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5710,6065,5800,2019,5
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,6300,6100,2019,6
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5375,6200,6000,2019,8
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5485,6400,6200,2019,9
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5860,6310,6200,2019,11
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5700,6060,5900,2019,12
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5500,6205,5875,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5750,6265,6000,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5500,6200,6000,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5710,5830,5800,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5250,5815,5500,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5205,5375,5300,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5000,5350,5175,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,4000,5400,5200,2019,4
Gujarat,Ahmedabad,Dholka(Koth),Cotton,Other,5350,5350,5350,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,4795,5600,5440,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4985,5625,5400,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4175,5620,5435,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4990,5610,5400,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,4520,5550,5400,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4855,5545,5400,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,4770,5600,5415,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,4750,5590,5445,2019,9
Gujarat,Amreli,Amreli,Cotton,Other,4805,5590,5405,2019,10
Gujarat,Amreli,Amreli,Cotton,Other,4500,5635,5450,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,4580,5595,5390,2019,12
Gujarat,Amreli,Amreli,Cotton,Other,4615,5590,5500,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4690,5565,5440,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4460,5505,5400,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4615,5565,5450,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4740,5585,5465,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4745,5590,5450,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4150,5590,5445,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4625,5585,5450,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4675,5560,5480,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4565,5565,5435,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4255,5555,5450,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4820,5555,5465,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4480,5530,5450,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4300,5580,5425,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4750,5525,5400,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4885,5520,5400,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4275,5510,5395,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,4650,5500,5385,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4720,5500,5350,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,4995,5540,5400,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,4880,5565,5400,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,4910,5580,5409,2019,9
Gujarat,Amreli,Amreli,Cotton,Other,4500,5555,5425,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,4755,5535,5390,2019,12
Gujarat,Amreli,Amreli,Cotton,Other,3525,5500,5405,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4705,5475,5425,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4860,5520,5435,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4690,5490,5420,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4805,5465,5415,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4770,5440,5350,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4000,5480,5435,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4855,5475,5435,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4575,5520,5400,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,5040,5590,5440,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4990,5535,5385,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4650,5485,5350,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4910,5545,5410,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4520,5495,5430,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4905,5525,5445,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4920,5545,5445,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4590,5570,5445,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4500,5600,5450,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,4740,5645,5455,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,4925,5585,5450,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,4880,5610,5475,2019,9
Gujarat,Amreli,Amreli,Cotton,Other,4625,5690,5495,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,4005,5680,5530,2019,12
Gujarat,Amreli,Amreli,Cotton,Other,4750,5690,5540,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5000,5735,5580,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4745,5715,5640,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4855,5830,5660,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5180,6045,5850,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4350,6050,5850,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5250,5940,5845,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4500,6030,5845,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4750,6120,5945,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5120,6225,5945,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,5005,6225,5950,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,5000,6230,5980,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5450,6500,6150,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5400,6495,6300,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5355,6500,6390,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5425,6465,6395,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,5325,6395,6240,2019,9
Gujarat,Amreli,Amreli,Cotton,Other,5680,6395,6320,2019,10
Gujarat,Amreli,Amreli,Cotton,Other,5000,6360,6300,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,5425,6315,6200,2019,12
Gujarat,Amreli,Amreli,Cotton,Other,5310,6330,6295,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5175,6335,6220,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5300,6340,6190,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5400,6325,6190,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5000,6330,6200,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5200,6290,6150,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5340,6285,6175,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5200,6325,6190,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5275,6300,6195,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5055,6300,6215,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5000,6275,6205,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5250,6245,6055,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,3975,6190,5950,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,4625,6195,5965,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,5380,6220,5950,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,5375,6275,6120,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5655,6235,6115,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5075,6220,5950,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,4650,6205,5900,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5350,6210,6090,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,5250,6165,6070,2019,9
Gujarat,Amreli,Amreli,Cotton,Other,5745,6060,5980,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,4950,6170,6065,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4950,6045,5850,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5200,6120,5930,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5170,6170,6095,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4500,6185,6085,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4780,6210,6175,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4990,6220,6185,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4740,6235,6200,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5215,6315,6205,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5390,6320,6200,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4205,6455,6415,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5025,6550,6450,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,3775,6525,6445,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,4935,6575,6450,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5400,6545,6485,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5350,6600,6480,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5340,6595,6515,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,5200,6535,6445,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5330,6485,6425,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5050,6465,6355,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,4025,6390,6340,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5115,6370,6340,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,5125,6325,6175,2019,10
Gujarat,Amreli,Amreli,Cotton,Other,5090,6275,6160,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,5440,6245,6140,2019,12
Gujarat,Amreli,Amreli,Cotton,Other,5000,6075,5875,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5250,6340,6150,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5400,6305,6200,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5350,6335,6285,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5250,6345,6270,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5175,6310,6280,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5075,6300,6200,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5060,6285,6150,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5000,6200,6070,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5050,6155,6090,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5205,6180,6060,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,4550,6140,6095,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5000,6180,6150,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5190,6270,6220,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,4000,6250,6115,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4000,6170,6130,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,4260,6155,6115,2019,4
Gujarat,Amreli,Amreli,Cotton,Other,5150,6105,5975,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,3750,6115,5950,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,5150,6115,6000,2019,8
Gujarat,Amreli,Amreli,Cotton,Other,5025,6090,5950,2019,9
Gujarat,Amreli,Amreli,Cotton,Other,5400,6065,5940,2019,10
Gujarat,Amreli,Amreli,Cotton,Other,4750,6205,6070,2019,11
Gujarat,Amreli,Amreli,Cotton,Other,4895,6165,6135,2019,12
Gujarat,Amreli,Amreli,Cotton,Other,4790,6180,6065,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5210,6185,6110,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5145,6195,6140,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5255,6200,6120,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5380,6225,6135,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,3750,6290,6195,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,4250,6320,6230,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5175,6245,6195,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,4630,6240,6100,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5085,6195,5970,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5330,6320,6190,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5000,6340,6295,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5665,6300,6200,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5230,6180,6075,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5130,6155,6120,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,4800,6120,6090,2019,1
Gujarat,Amreli,Amreli,Cotton,Other,5275,6090,6060,2019,2
Gujarat,Amreli,Amreli,Cotton,Other,4225,6075,5815,2019,3
Gujarat,Amreli,Amreli,Cotton,Other,5005,5995,5945,2019,5
Gujarat,Amreli,Amreli,Cotton,Other,5140,5900,5820,2019,6
Gujarat,Amreli,Amreli,Cotton,Other,4500,5945,5840,2019,7
Gujarat,Amreli,Amreli,Cotton,Other,5155,5985,5855,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,4970,5700,5335,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,4670,5750,5210,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5600,5300,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,4725,5745,5235,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,4955,5695,5325,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,4755,5745,5250,2019,7
Gujarat,Amreli,Bagasara,Cotton,Other,4655,5625,5140,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5690,5345,2019,9
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5660,5330,2019,10
Gujarat,Amreli,Bagasara,Cotton,Other,4750,5600,5175,2019,11
Gujarat,Amreli,Bagasara,Cotton,Other,4505,5525,5015,2019,12
Gujarat,Amreli,Bagasara,Cotton,Other,4900,5400,5150,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,4880,5390,5135,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5500,5250,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5650,5325,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,4905,5575,5240,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,4755,5575,5165,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5740,5370,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,4820,5620,5220,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5005,5595,5300,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,4755,5575,5165,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5005,5555,5280,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5055,5625,5340,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5590,5295,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5080,5700,5390,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5005,5575,5290,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5590,5295,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5500,5250,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,4500,5400,4950,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,4600,5350,4975,2019,7
Gujarat,Amreli,Bagasara,Cotton,Other,5005,5555,5280,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,5040,5330,5185,2019,9
Gujarat,Amreli,Bagasara,Cotton,Other,4975,5460,5215,2019,11
Gujarat,Amreli,Bagasara,Cotton,Other,5005,5425,5215,2019,12
Gujarat,Amreli,Bagasara,Cotton,Other,4625,5445,5035,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5095,5405,5250,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,4500,5330,4915,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5440,5220,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5055,5295,5175,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5400,5200,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5005,5265,5135,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,4705,5355,5030,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,4940,5375,5157,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,4855,5315,5085,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5390,5195,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5450,5225,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,4750,5260,5005,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,4820,5335,5077,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5020,5500,5260,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5440,5220,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5240,5120,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,4900,5350,5170,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,4900,5505,5202,2019,9
Gujarat,Amreli,Bagasara,Cotton,Other,5075,5435,5255,2019,11
Gujarat,Amreli,Bagasara,Cotton,Other,5055,5555,5305,2019,12
Gujarat,Amreli,Bagasara,Cotton,Other,5075,5455,5265,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5470,5235,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,4925,5425,5175,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5560,5280,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5100,6000,5550,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5250,5900,5575,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5055,5635,5320,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5770,5385,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5580,6080,5830,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5950,5475,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6050,5525,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5470,6320,5895,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6350,5675,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5150,6370,5760,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,5500,6250,5875,2019,9
Gujarat,Amreli,Bagasara,Cotton,Other,5560,6050,5805,2019,10
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6360,5630,2019,11
Gujarat,Amreli,Bagasara,Cotton,Other,5005,6115,5560,2019,12
Gujarat,Amreli,Bagasara,Cotton,Other,5600,6290,5945,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5050,6270,5660,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5235,6355,5795,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5050,6130,5590,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5105,6105,5605,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5070,6140,5605,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5120,6340,5730,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5255,6215,5735,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5005,6245,5625,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6250,5625,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5400,6190,5795,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5850,6200,6025,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5360,6100,5730,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5205,6045,5625,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5105,6055,5580,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6125,5562,2019,7
Gujarat,Amreli,Bagasara,Cotton,Other,1850,1900,1875,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,5370,5940,5655,2019,9
Gujarat,Amreli,Bagasara,Cotton,Other,5420,6060,5740,2019,10
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5900,5450,2019,11
Gujarat,Amreli,Bagasara,Cotton,Other,5105,5755,5430,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5250,5760,5505,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5350,5810,5580,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5250,5740,5495,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5255,5885,5570,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5200,5680,5440,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5020,5950,5485,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5830,5415,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5220,5800,5510,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5345,5555,5450,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5550,5700,5625,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5500,6130,5815,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5200,5880,5540,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5255,6255,5755,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5755,6175,5965,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5300,6500,5900,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5300,6160,5730,2019,4
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6160,5580,2019,5
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6150,5575,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5755,6255,6005,2019,8
Gujarat,Amreli,Bagasara,Cotton,Other,4900,5500,5200,2019,11
Gujarat,Amreli,Bagasara,Cotton,Other,4750,5500,5125,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5610,5850,5730,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5115,6115,5615,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5500,6100,5800,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5500,5930,5715,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5600,6070,5835,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5100,5800,5450,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5000,6020,5510,2019,6
Gujarat,Amreli,Bagasara,Cotton,Other,5500,5700,5600,2019,1
Gujarat,Amreli,Bagasara,Cotton,Other,5295,6065,5680,2019,2
Gujarat,Amreli,Bagasara,Cotton,Other,5500,5875,5687,2019,3
Gujarat,Amreli,Bagasara,Cotton,Other,5000,5810,5405,2019,10
Gujarat,Amreli,Bagasara,Cotton,Other,5500,6000,5720,2019,7
Gujarat,Amreli,Khambha,Cotton,Local,4500,5695,5335,2019,2
